Cell	Cell_Type	Gender
L17.B002429.3_38_F.1.1	endothelial_cell	F
N11.B002429.3_38_F.1.1	endothelial_cell	F
E12.B002429.3_38_F.1.1	endothelial_cell	F
C18.B002429.3_38_F.1.1	endothelial_cell	F
E13.B002429.3_38_F.1.1	endothelial_cell	F
J21.B002429.3_38_F.1.1	endothelial_cell	F
N12.B002429.3_38_F.1.1	endothelial_cell	F
E14.B002429.3_38_F.1.1	endothelial_cell	F
L19.B002429.3_38_F.1.1	endothelial_cell	F
O18.B002429.3_38_F.1.1	endothelial_cell	F
N14.B002429.3_38_F.1.1	endothelial_cell	F
B12.B002429.3_38_F.1.1	endothelial_cell	F
C21.B002429.3_38_F.1.1	endothelial_cell	F
E16.B002429.3_38_F.1.1	endothelial_cell	F
L21.B002429.3_38_F.1.1	endothelial_cell	F
O21.B002429.3_38_F.1.1	endothelial_cell	F
N15.B002429.3_38_F.1.1	endothelial_cell	F
B14.B002429.3_38_F.1.1	endothelial_cell	F
C22.B002429.3_38_F.1.1	endothelial_cell	F
E17.B002429.3_38_F.1.1	endothelial_cell	F
N17.B002429.3_38_F.1.1	endothelial_cell	F
P1.B002429.3_38_F.1.1	endothelial_cell	F
E18.B002429.3_38_F.1.1	endothelial_cell	F
I6.B002429.3_38_F.1.1	endothelial_cell	F
B15.B002429.3_38_F.1.1	endothelial_cell	F
P2.B002429.3_38_F.1.1	endothelial_cell	F
A14.B000412.3_56_F.1.1	endothelial_cell	F
N9.B000412.3_56_F.1.1	endothelial_cell	F
A15.B000412.3_56_F.1.1	endothelial_cell	F
C5.B000412.3_56_F.1.1	endothelial_cell	F
D11.B000412.3_56_F.1.1	endothelial_cell	F
I3.B000412.3_56_F.1.1	endothelial_cell	F
C7.B000412.3_56_F.1.1	endothelial_cell	F
C6.B000412.3_56_F.1.1	endothelial_cell	F
D15.B000412.3_56_F.1.1	endothelial_cell	F
D16.B000412.3_56_F.1.1	endothelial_cell	F
A20.B000412.3_56_F.1.1	endothelial_cell	F
C9.B000412.3_56_F.1.1	endothelial_cell	F
F18.B000412.3_56_F.1.1	endothelial_cell	F
I7.B000412.3_56_F.1.1	endothelial_cell	F
K3.B000412.3_56_F.1.1	endothelial_cell	F
L22.B000412.3_56_F.1.1	endothelial_cell	F
A21.B000412.3_56_F.1.1	endothelial_cell	F
F21.B000412.3_56_F.1.1	endothelial_cell	F
M2.B000412.3_56_F.1.1	endothelial_cell	F
I15.B000412.3_56_F.1.1	endothelial_cell	F
K5.B000412.3_56_F.1.1	endothelial_cell	F
D21.B000412.3_56_F.1.1	endothelial_cell	F
M3.B000412.3_56_F.1.1	endothelial_cell	F
N18.B000412.3_56_F.1.1	endothelial_cell	F
G4.B000412.3_56_F.1.1	endothelial_cell	F
I17.B000412.3_56_F.1.1	endothelial_cell	F
K6.B000412.3_56_F.1.1	endothelial_cell	F
M4.B000412.3_56_F.1.1	endothelial_cell	F
K7.B000412.3_56_F.1.1	endothelial_cell	F
G7.B000412.3_56_F.1.1	endothelial_cell	F
I18.B000412.3_56_F.1.1	endothelial_cell	F
B4.B000412.3_56_F.1.1	endothelial_cell	F
C13.B000412.3_56_F.1.1	endothelial_cell	F
E2.B000412.3_56_F.1.1	endothelial_cell	F
G10.B000412.3_56_F.1.1	endothelial_cell	F
P16.B000412.3_56_F.1.1	endothelial_cell	F
K8.B000412.3_56_F.1.1	endothelial_cell	F
B6.B000412.3_56_F.1.1	endothelial_cell	F
C14.B000412.3_56_F.1.1	endothelial_cell	F
G11.B000412.3_56_F.1.1	endothelial_cell	F
K9.B000412.3_56_F.1.1	endothelial_cell	F
E8.B000412.3_56_F.1.1	endothelial_cell	F
O3.B000412.3_56_F.1.1	endothelial_cell	F
G13.B000412.3_56_F.1.1	endothelial_cell	F
K10.B000412.3_56_F.1.1	endothelial_cell	F
A1.B000412.3_56_F.1.1	endothelial_cell	F
P18.B000412.3_56_F.1.1	endothelial_cell	F
K11.B000412.3_56_F.1.1	endothelial_cell	F
A2.B000412.3_56_F.1.1	endothelial_cell	F
M10.B000412.3_56_F.1.1	endothelial_cell	F
P20.B000412.3_56_F.1.1	endothelial_cell	F
O8.B000412.3_56_F.1.1	endothelial_cell	F
B9.B000412.3_56_F.1.1	endothelial_cell	F
C18.B000412.3_56_F.1.1	endothelial_cell	F
E12.B000412.3_56_F.1.1	endothelial_cell	F
K16.B000412.3_56_F.1.1	endothelial_cell	F
A3.B000412.3_56_F.1.1	endothelial_cell	F
E13.B000412.3_56_F.1.1	endothelial_cell	F
G16.B000412.3_56_F.1.1	endothelial_cell	F
J4.B000412.3_56_F.1.1	endothelial_cell	F
M16.B000412.3_56_F.1.1	endothelial_cell	F
A4.B000412.3_56_F.1.1	endothelial_cell	F
B13.B000412.3_56_F.1.1	endothelial_cell	F
E17.B000412.3_56_F.1.1	endothelial_cell	F
G19.B000412.3_56_F.1.1	endothelial_cell	F
K22.B000412.3_56_F.1.1	endothelial_cell	F
H4.B000412.3_56_F.1.1	endothelial_cell	F
J9.B000412.3_56_F.1.1	endothelial_cell	F
L1.B000412.3_56_F.1.1	endothelial_cell	F
M22.B000412.3_56_F.1.1	endothelial_cell	F
A6.B000412.3_56_F.1.1	endothelial_cell	F
B15.B000412.3_56_F.1.1	endothelial_cell	F
D1.B000412.3_56_F.1.1	endothelial_cell	F
E21.B000412.3_56_F.1.1	endothelial_cell	F
J10.B000412.3_56_F.1.1	endothelial_cell	F
J13.B000412.3_56_F.1.1	endothelial_cell	F
B18.B000412.3_56_F.1.1	endothelial_cell	F
D3.B000412.3_56_F.1.1	endothelial_cell	F
J14.B000412.3_56_F.1.1	endothelial_cell	F
L5.B000412.3_56_F.1.1	endothelial_cell	F
N5.B000412.3_56_F.1.1	endothelial_cell	F
F5.B000412.3_56_F.1.1	endothelial_cell	F
J16.B000412.3_56_F.1.1	endothelial_cell	F
L7.B000412.3_56_F.1.1	endothelial_cell	F
N6.B000412.3_56_F.1.1	endothelial_cell	F
B22.B000412.3_56_F.1.1	endothelial_cell	F
D6.B000412.3_56_F.1.1	endothelial_cell	F
C1.B000412.3_56_F.1.1	endothelial_cell	F
D7.B000412.3_56_F.1.1	endothelial_cell	F
J19.B000412.3_56_F.1.1	endothelial_cell	F
N7.B000412.3_56_F.1.1	endothelial_cell	F
C3.B000412.3_56_F.1.1	endothelial_cell	F
C7.MAA100037.3_11_M.1.1	endothelial_cell	M
